chick.id,nest,year,egg.id,is.parasite,hatch.order,egg.vol,egg.seq,chin_chroma
6081-11,6081,2006,11,FALSE,7,26.97233346,11,0.763939013
6081-2,6081,2006,2,FALSE,2,31.2252008,2,0.691556533
6081-3,6081,2006,3,FALSE,3,29.29782574,3,0.7305725
6081-4,6081,2006,4,FALSE,4,28.83519181,4,0.732709133
6081-5,6081,2006,5,FALSE,5,27.97469312,5,0.713033517
6081-6,6081,2006,6,FALSE,5,27.0261634,6,0.737092567
6081-9,6081,2006,9,FALSE,7,28.48009234,9,0.73944095
6081-P1,6081,2006,P1,TRUE,2,26.65647241,NA,0.70150645
6082-1,6082,2006,1,FALSE,1,33.07063808,1,0.708643483
6082-2,6082,2006,2,FALSE,1,32.2797674,2,0.696498683
6082-4,6082,2006,4,FALSE,2,32.42529622,4,0.691783033
6082-5,6082,2006,5,FALSE,3,32.47484621,5,0.72115705
6082-6,6082,2006,6,FALSE,4,31.03743142,6,0.699909583
6082-7,6082,2006,7,FALSE,5,32.50608,7,0.710830667
6082-8,6082,2006,8,FALSE,6,32.04646,8,0.7449263
6082-9,6082,2006,9,FALSE,7,33.59564204,9,0.74160095
6083-3,6083,2006,3,FALSE,1,31.50922184,3,0.748486467
6084-1,6084,2006,1,FALSE,1,27.7900899,NA,0.700156917
6084-10,6084,2006,10,FALSE,7,28.6755694,NA,0.718332867
6084-2,6084,2006,2,FALSE,2,29.7718368,NA,0.6719179
6084-3,6084,2006,3,FALSE,2,30.49380522,NA,0.719276883
6084-4,6084,2006,4,FALSE,2,31.09977037,NA,0.714509767
6084-5,6084,2006,5,FALSE,3,31.75146061,NA,0.696883133
6084-6,6084,2006,6,FALSE,4,29.47649598,NA,0.717356267
6084-7,6084,2006,7,FALSE,4,29.85669632,NA,0.7157609
6084-8,6084,2006,8,FALSE,6,28.2220807,NA,0.72531155
6084-9,6084,2006,9,FALSE,6,28.17861325,NA,0.748245383
6085-2,6085,2006,2,FALSE,1,31.97037802,2,0.671157333
6085-3,6085,2006,3,FALSE,1,32.31189363,3,0.6772602
6085-4,6085,2006,4,FALSE,1,32.99706243,4,0.68384415
6085-5,6085,2006,5,FALSE,1,32.6875905,5,0.597331583
6085-6,6085,2006,6,FALSE,2,31.68496659,6,0.662043283
6086-7,6086,2006,7,FALSE,4,30.24141997,NA,0.75256655
6086-9,6086,2006,9,FALSE,4,29.6981636,NA,0.766253333
6087-1,6087,2006,1,FALSE,1,32.547888,NA,0.633912167
6087-2,6087,2006,2,FALSE,1,33.30934246,NA,0.680226167
6087-3,6087,2006,3,FALSE,2,35.50839663,NA,0.693775217
6087-4,6087,2006,4,FALSE,1,34.01015389,NA,0.671484133
6090-10,6090,2006,10,FALSE,5,31.73405133,10,0.715069483
6090-2,6090,2006,2,FALSE,1,33.51133299,2,0.679825283
6090-3,6090,2006,3,FALSE,1,32.70530048,3,0.7091155
6090-4,6090,2006,4,FALSE,1,32.47484621,4,0.699415033
6090-5,6090,2006,5,FALSE,2,32.93973402,5,0.728404767
6090-6,6090,2006,6,FALSE,2,32.72377479,6,0.722664733
6090-7,6090,2006,7,FALSE,4,33.19130776,7,0.707970333
6090-8,6090,2006,8,FALSE,4,32.1926733,8,0.721102617
6091-1,6091,2006,1,FALSE,4,29.68303232,1,0.685938983
6091-2,6091,2006,2,FALSE,4,31.754608,2,0.691494
6091-3,6091,2006,3,FALSE,4,32.81232896,3,0.753576333
6091-4,6091,2006,4,FALSE,4,31.44032815,4,0.710652033
6091-5,6091,2006,5,FALSE,4,31.86090752,5,0.709330433
6091-6,6091,2006,6,FALSE,5,31.50265477,6,0.700064067
6091-7,6091,2006,7,FALSE,5,33.06123021,7,0.71349805
6091-8,6091,2006,NA,FALSE,6,32.11795168,8,0.7055994
6091-9,6091,2006,NA,FALSE,5,32.11795168,9,0.750445717
6092-1,6092,2006,1,FALSE,2,29.7676233,1,0.71275875
6092-10,6092,2006,10,FALSE,5,31.44834886,10,0.754656117
6092-11,6092,2006,11,FALSE,6,30.8871456,11,0.7239787
6092-2,6092,2006,2,FALSE,2,28.5985328,2,0.7148227
6092-3,6092,2006,3,FALSE,2,30.46205847,3,0.739637883
6092-4,6092,2006,4,FALSE,1,32.14093107,4,0.724603917
6092-5,6092,2006,5,FALSE,2,33.1282688,5,0.732533817
6092-6,6092,2006,6,FALSE,2,32.43727904,6,0.736354267
6092-7,6092,2006,7,FALSE,3,32.23969765,7,0.73122085
6092-8,6092,2006,8,FALSE,4,32.1146199,8,0.711661217
6092-9,6092,2006,9,FALSE,5,32.8045591,9,0.72193215
6094-1,6094,2006,1,FALSE,1,28.26126284,1,0.7372712
6094-10,6094,2006,10,FALSE,7,29.17382374,10,0.69616645
6094-2,6094,2006,2,FALSE,2,31.93573741,2,0.716129383
6094-3,6094,2006,3,FALSE,2,29.94495194,3,0.716342883
6094-4,6094,2006,4,FALSE,3,29.7676233,4,0.694574417
6094-5,6094,2006,5,FALSE,4,31.141826,5,0.707399617
6094-6,6094,2006,6,FALSE,5,31.01643738,6,0.714125717
6094-7,6094,2006,7,FALSE,6,30.1228155,7,0.739667917
6094-8,6094,2006,8,FALSE,7,30.2912744,8,0.77468055
6094-9,6094,2006,9,FALSE,7,30.95894816,9,0.72699055
6095-1,6095,2006,1,FALSE,2,32.72513677,1,0.754147
6095-11,6095,2006,11,FALSE,7,33.39167903,11,0.679191983
6095-2,6095,2006,2,FALSE,1,33.21772506,2,0.71456078
6095-3,6095,2006,3,FALSE,2,32.83438,3,0.689672583
6095-4,6095,2006,4,FALSE,3,32.3091,4,0.748184467
6095-5,6095,2006,5,FALSE,4,33.57850237,5,0.758083883
6095-6,6095,2006,6,FALSE,5,33.15168932,6,0.730076633
6095-7,6095,2006,7,FALSE,6,33.45846946,7,0.757879283
6095-8,6095,2006,8,FALSE,7,33.13897165,8,0.720532683
6095-9,6095,2006,9,FALSE,7,35.17648346,9,0.766662867
6098-1,6098,2006,1,FALSE,2,30.47667251,1,0.710660267
6098-2,6098,2006,2,FALSE,1,29.5778584,2,0.7155331
6098-4,6098,2006,4,FALSE,2,30.47438111,4,0.771144017
6098-5,6098,2006,5,FALSE,4,30.00394249,5,0.71664535
6098-6,6098,2006,6,FALSE,4,29.337248,6,0.72358965
6098-7,6098,2006,7,FALSE,5,30.35263514,7,0.701774067
6098-8,6098,2006,8,FALSE,6,30.47807898,8,0.7373351
6098-9,6098,2006,9,FALSE,7,29.31779442,9,0.7646224
6099-10,6099,2006,10,FALSE,6,30.96217702,10,0.703611283
6099-3,6099,2006,3,FALSE,1,31.1969536,3,0.719262067
6100-1,6100,2006,1,FALSE,1,33.481868,1,0.690431383
6100-10,6100,2006,10,FALSE,7,33.00288982,10,0.689232983
6100-2,6100,2006,2,FALSE,1,32.8092818,2,0.70094255
6100-3,6100,2006,3,FALSE,1,33.36780934,3,0.71620195
6100-4,6100,2006,4,FALSE,2,32.2351052,4,0.724603183
6100-8,6100,2006,8,FALSE,6,32.93982996,8,0.709551967
6101-11,6101,2006,11,FALSE,7,28.77638189,11,0.732566067
6101-6,6101,2006,6,FALSE,4,32.1713078,6,0.7471521
6101-7,6101,2006,7,FALSE,5,27.45886762,7,0.7266106
6102-2,6102,2006,2,FALSE,2,31.06156,NA,0.674781967
6102-8,6102,2006,8,FALSE,5,30.87952582,NA,0.692660783
6105-5,6105,2006,5,FALSE,1,33.9506,NA,0.734093
6105-6,6105,2006,6,FALSE,1,34.41022,NA,0.73685145
6108-4,6108,2006,4,FALSE,1,30.29176216,NA,0.710056017
6108-5,6108,2006,5,FALSE,1,30.63008214,NA,0.738534883
6108-7,6108,2006,7,FALSE,2,32.41091588,NA,0.7369651
6109-1,6109,2006,1,FALSE,1,31.993932,NA,0.713486183
6109-2,6109,2006,2,FALSE,1,32.84552666,NA,0.722266367
6110-2,6110,2006,2,FALSE,1,30.239537,NA,0.640733733
6110-8,6110,2006,8,FALSE,7,32.8092818,NA,0.679500583
6113-1,6113,2006,1,FALSE,1,35.69491016,1,0.7496027
6113-10,6113,2006,10,FALSE,7,31.71370691,10,0.70704895
6113-11,6113,2006,11,FALSE,7,31.36333336,11,0.6855988
6113-2,6113,2006,2,FALSE,2,34.7115458,2,0.74673205
6113-3,6113,2006,3,FALSE,2,34.86106836,3,0.715109883
6113-4,6113,2006,4,FALSE,3,35.83307059,4,0.7256902
6113-5,6113,2006,5,FALSE,4,34.98905926,5,0.7026441
6113-6,6113,2006,6,FALSE,5,34.68864466,6,0.7217189
6113-7,6113,2006,7,FALSE,5,35.00116,7,0.731116967
6113-8,6113,2006,8,FALSE,6,34.92188989,8,0.751672383
6113-9,6113,2006,9,FALSE,7,34.2679849,9,0.7111863
6114-1,6114,2006,1,FALSE,1,25.51267789,1,0.706448517
6114-2,6114,2006,2,FALSE,1,28.8560272,2,0.7389531
6114-3,6114,2006,3,FALSE,2,27.50000402,3,0.7602856
6114-4,6114,2006,4,FALSE,2,28.28295369,4,0.74806725
6114-7,6114,2006,7,FALSE,4,28.2545012,7.5,0.751735867
6115-1,6115,2006,1,FALSE,1,33.25373354,1.5,0.701751733
6115-2,6115,2006,2,FALSE,1,30.81706199,1.5,0.68373075
6115-5,6115,2006,5,FALSE,3,31.262828,5,0.689544467
6115-6,6115,2006,6,FALSE,3,31.5687232,6,0.704759533
6116-1,6116,2006,1,FALSE,1,29.12351693,1,0.728475383
6116-2,6116,2006,2,FALSE,2,29.23884698,2,0.701403633
6116-4,6116,2006,4,FALSE,3,30.55649792,4,0.720593467
6116-5,6116,2006,5,FALSE,4,29.90767957,5,0.69058405
6118-1,6118,2006,1,FALSE,1,30.06203792,1.5,0.757253583
6118-2,6118,2006,2,FALSE,3,30.92191431,1.5,0.71888945
6118-3,6118,2006,3,FALSE,2,32.06114854,3,0.752031367
6118-4,6118,2006,4,FALSE,4,31.75271378,4,0.761397417
6118-5,6118,2006,5,FALSE,5,30.95483972,5,0.737000817
6118-6,6118,2006,6,FALSE,6,30.515376,6,0.754242933
6118-7,6118,2006,7,FALSE,7,31.081392,7,0.730852983
6121-10,6121,2006,10,FALSE,7,26.31162877,10,0.7532083
6121-12,6121,2006,12,FALSE,7,24.2596873,12,0.717270333
6121-2,6121,2006,2,FALSE,1,26.20116882,2,0.711271267
6121-3,6121,2006,3,FALSE,1,27.61603837,3,0.693954033
6121-4,6121,2006,4,FALSE,1,27.51618157,4,0.70358015
6121-5,6121,2006,5,FALSE,2,27.80668928,5,0.739387767
6121-6,6121,2006,6,FALSE,3,27.18628,6,0.6925011
6121-7,6121,2006,7,FALSE,5,27.07305,7,0.762655967
6121-8,6121,2006,8,FALSE,5,27.68189133,8,0.735811883
6121-9,6121,2006,9,FALSE,6,27.23704992,9,0.7261233
6123-1,6123,2006,1,FALSE,7,30.86996144,NA,0.73425915
6123-3,6123,2006,3,FALSE,7,29.88216275,NA,0.6874448
6123-4,6123,2006,4,FALSE,7,30.16287024,NA,0.71067135
6123-5,6123,2006,5,FALSE,7,29.1567902,NA,0.728780683
6123-6,6123,2006,6,FALSE,7,28.96527258,NA,0.723416167
6123-7,6123,2006,7,FALSE,7,28.45859338,NA,0.74491698
6123-8,6123,2006,8,FALSE,7,28.8320144,NA,0.708881083
6123-9,6123,2006,9,FALSE,7,27.46490566,NA,0.725081633
6124-1,6124,2006,1,FALSE,1,33.37425421,1.5,0.752103533
6124-4,6124,2006,4,FALSE,2,33.43916595,4,0.741986
6125-1,6125,2006,1,FALSE,1,34.14214335,1,0.6689744
6125-2,6125,2006,2,FALSE,1,33.32488861,2,0.699660917
6125-3,6125,2006,3,FALSE,1,33.900953,3,0.728128317
6126-2,6126,2006,2,FALSE,1,26.17808115,1.5,0.701772133
6127-P1,6127,2006,P1,TRUE,4,31.05559218,NA,0.698399083
6127-P2,6127,2006,P2,TRUE,3,33.5040777,NA,0.694940033
6128-4,6128,2006,4,FALSE,1,34.67286,4,0.72934205
6130-1,6130,2006,1,FALSE,1,30.205568,NA,0.737898583
6130-2,6130,2006,2,FALSE,1,30.84605798,NA,0.696240367
6130-3,6130,2006,3,FALSE,1,27.6529752,NA,0.734814767
6130-4,6130,2006,4,FALSE,2,30.59151373,NA,0.7285829
6130-5,6130,2006,5,FALSE,3,30.73273472,NA,0.723630767
6130-6,6130,2006,6,FALSE,2,31.2781442,NA,0.741452783
6130-7,6130,2006,7,FALSE,3,28.2483104,NA,0.73262015
6130-8,6130,2006,8,FALSE,5,NA,NA,0.72932015
6130-9,6130,2006,9,FALSE,5,29.19604845,NA,0.734248717
6131-1,6131,2006,1,FALSE,2,29.8850727,NA,0.706676617
6131-2,6131,2006,2,FALSE,1,30.83605354,NA,0.706219083
6131-4,6131,2006,4,FALSE,3,30.00681598,NA,0.69963135
6131-5,6131,2006,5,FALSE,3,30.28533981,NA,0.708997583
6131-6,6131,2006,6,FALSE,4,29.585952,NA,0.690507783
6131-8,6131,2006,8,FALSE,5,29.92652426,NA,0.72201615
6131-9,6131,2006,9,FALSE,6,28.42876659,NA,0.713341117
6134-1,6134,2006,1,FALSE,2,28.94726351,NA,0.709979083
6134-2,6134,2006,2,FALSE,1,26.77266381,NA,0.713049817
6134-3,6134,2006,3,FALSE,1,24.2588817,NA,0.695936067
6134-4,6134,2006,4,FALSE,3,28.76028366,NA,0.695373017
6134-5,6134,2006,5,FALSE,3,29.42805283,NA,0.7234631
6134-6,6134,2006,6,FALSE,4,27.67405554,NA,0.705580317
6134-7,6134,2006,7,FALSE,5,26.8952663,NA,0.7039559
6134-9,6134,2006,9,FALSE,7,27.53608486,NA,0.691200867
6135-1,6135,2006,1,FALSE,1,30.77521808,1,0.689280717
6135-2,6135,2006,2,FALSE,2,32.12005173,2,0.706720833
6135-3,6135,2006,3,FALSE,2,32.64967065,3,0.741110917
6135-4,6135,2006,4,FALSE,3,34.15319514,4,0.720923617
6135-5,6135,2006,5,FALSE,4,31.69401159,5,0.725199433
6135-6,6135,2006,6,FALSE,5,32.8767701,6,0.726662167
6135-7,6135,2006,7,FALSE,6,32.37458634,7,0.721523817
6135-8,6135,2006,8,FALSE,7,32.4902948,8,0.7447395
6135-9,6135,2006,9,FALSE,7,32.93918515,9,0.736133617
6137-1,6137,2006,1,FALSE,2,31.32442566,1.5,0.71744695
6137-2,6137,2006,2,FALSE,1,33.000674,1.5,0.7086921
6137-3,6137,2006,3,FALSE,2,32.34637666,3,0.688958917
6137-4,6137,2006,4,FALSE,3,32.9368766,4,0.682267317
6137-5,6137,2006,5,FALSE,4,33.1282688,5,0.67127895
6137-6,6137,2006,6,FALSE,4,32.43318346,6,0.721266917
6137-7,6137,2006,7,FALSE,5,32.8115137,7,0.695428767
6137-8,6137,2006,8,FALSE,6,32.93918515,8,0.690374933
6137-9,6137,2006,9,FALSE,7,32.37458634,9,0.755893517
6138-1,6138,2006,1,FALSE,1,29.1567902,NA,0.78739645
6138-3,6138,2006,3,FALSE,2,27.6646064,NA,0.73542295
6138-4,6138,2006,4,FALSE,3,27.08208374,NA,0.753804933
6138-5,6138,2006,5,FALSE,3,26.25639879,NA,0.734436417
6138-6,6138,2006,6,FALSE,5,NA,NA,0.721761083
6138-7,6138,2006,7,FALSE,5,26.04790605,NA,0.747081533
6138-8,6138,2006,8,FALSE,7,25.40215415,NA,0.714152267
6140-1,6140,2006,1,FALSE,1,31.74169254,1.5,0.67178705
6140-2,6140,2006,2,FALSE,1,33.49098,1.5,0.72213295
6140-3,6140,2006,3,FALSE,1,36.73543731,3,0.7379296
6140-4,6140,2006,4,FALSE,1,36.05489794,4,0.706103467
6142-3,6142,2006,3,FALSE,1,27.09911782,NA,0.699416133
6142-7,6142,2006,7,FALSE,1,27.9620864,NA,0.674272483
6142-8,6142,2006,8,FALSE,1,28.0169728,NA,0.66925065
6143-1,6143,2006,1,FALSE,5,32.5540922,NA,0.78274245
6143-2,6143,2006,2,FALSE,4,31.81428785,NA,0.699850133
6143-4,6143,2006,4,FALSE,2,30.95483972,NA,0.748174617
6143-6,6143,2006,6,FALSE,1,31.262828,NA,0.708711283
6143-8,6143,2006,8,FALSE,1,31.26509635,NA,0.730923667
6145-1,6145,2006,1,FALSE,1,24.66813485,NA,0.702247983
6145-2,6145,2006,2,FALSE,1,24.45674502,NA,0.6841984
6145-3,6145,2006,3,FALSE,1,26.26437286,NA,0.70902145
6145-4,6145,2006,4,FALSE,2,26.80248202,NA,0.729531967
6145-5,6145,2006,5,FALSE,2,27.24715674,NA,0.7505072
6145-6,6145,2006,6,FALSE,2,26.61044662,NA,0.729172917
6145-7,6145,2006,7,FALSE,3,NA,NA,0.68689065
6145-8,6145,2006,8,FALSE,4,NA,NA,0.7133436
6146-1,6146,2006,1,FALSE,1,NA,NA,0.714187683
6146-3,6146,2006,3,FALSE,1,NA,NA,0.682792267
6146-4,6146,2006,4,FALSE,2,NA,NA,0.67828515
6146-5,6146,2006,5,FALSE,2,NA,NA,0.696041067
6147-1,6147,2006,1,FALSE,4,29.62215934,NA,0.7284084
6147-2,6147,2006,2,FALSE,3,33.18538657,NA,0.728616
6147-3,6147,2006,3,FALSE,2,25.59363908,NA,0.636427417
6147-4,6147,2006,4,FALSE,3,30.0590792,NA,0.7372782
6147-5,6147,2006,5,FALSE,2,29.3786674,NA,0.672438467
6147-6,6147,2006,6,FALSE,2,33.23723867,NA,0.706372167
6147-7,6147,2006,7,FALSE,1,32.919872,NA,0.6939766
6147-8,6147,2006,8,FALSE,1,32.9917689,NA,0.716840017
6148-1,6148,2006,1,FALSE,6,29.7075704,NA,0.716672417
6148-10,6148,2006,10,FALSE,1,30.59483264,NA,0.65779235
6148-2,6148,2006,2,FALSE,2,29.8243112,NA,0.707424683
6148-3,6148,2006,3,FALSE,5,30.65997808,NA,0.690283433
6148-4,6148,2006,4,FALSE,3,30.5403,NA,0.700459133
6148-5,6148,2006,5,FALSE,7,30.47667251,NA,0.695058717
6148-6,6148,2006,6,FALSE,1,31.0215208,NA,0.717915717
6148-7,6148,2006,7,FALSE,2,31.141826,NA,0.6961912
6148-8,6148,2006,8,FALSE,4,30.9613682,NA,0.6928403
6148-9,6148,2006,9,FALSE,1,29.2405193,NA,0.712022517
6150-1,6150,2006,1,FALSE,2,NA,NA,0.71690655
6150-2,6150,2006,2,FALSE,2,NA,NA,0.733006483
6150-3,6150,2006,3,FALSE,3,NA,NA,0.724570917
6150-4,6150,2006,4,FALSE,1,NA,NA,0.704518967
6151-1,6151,2006,1,FALSE,1,31.93573741,NA,0.719306917
6151-5,6151,2006,5,FALSE,4,NA,NA,0.787673883
6152-1,6152,2006,1,FALSE,1,NA,NA,0.759585333
6152-2,6152,2006,2,FALSE,2,NA,NA,0.741710533
6152-3,6152,2006,3,FALSE,1,NA,NA,0.723813667
6152-4,6152,2006,4,FALSE,3,NA,NA,0.706982383
6152-5,6152,2006,5,FALSE,4,NA,NA,0.716552683
6152-6,6152,2006,6,FALSE,7,NA,NA,0.706552717
6206-1,6206,2006,1,FALSE,1,28.828115,NA,0.669275967
6206-2,6206,2006,2,FALSE,1,28.53601269,NA,0.661583767
6206-3,6206,2006,3,FALSE,1,NA,NA,0.6884103
6208-4,6208,2006,4,FALSE,1,NA,NA,0.67146985
6208-5,6208,2006,5,FALSE,1,NA,NA,0.705915083
6214-5,6214,2006,5,FALSE,1,35.32490614,NA,0.670053217
6215-2,6215,2006,2,FALSE,2,28.17861325,NA,0.7843259
6215-6,6215,2006,6,FALSE,2,28.72322355,NA,0.7357505
6215-8,6215,2006,8,FALSE,4,30.49451917,NA,0.748472167
6215-9,6215,2006,9,FALSE,5,29.89576,NA,0.75013655
6216-5,6216,2006,5,FALSE,4,28.31857678,NA,0.744920717
6216-P1,6216,2006,P1,TRUE,7,25.67146467,NA,0.7341785
6217-3,6217,2006,3,FALSE,5,27.6881234,NA,0.7167841
6217-5,6217,2006,5,FALSE,5,26.75079715,NA,0.737910883
6217-6,6217,2006,6,FALSE,2,29.4740888,NA,0.690015917
6217-7,6217,2006,7,FALSE,3,28.37589073,NA,0.761698217
6217-8,6217,2006,8,FALSE,6,27.02208819,NA,0.743678867
6218-3,6218,2006,3,FALSE,1,31.38602331,NA,0.710606167
6218-5,6218,2006,5,FALSE,1,34.07618962,NA,0.67493695
6218-6,6218,2006,6,FALSE,1,29.9989266,NA,0.659995133
6218-7,6218,2006,7,FALSE,1,26.97438848,NA,0.661291183
6236-6,6236,2006,6,FALSE,1,35.24441395,NA,0.650968817
6238-P1,6238,2006,P1,TRUE,1,32.12381552,NA,0.692072267
6238-P2,6238,2006,P2,TRUE,1,30.60018406,NA,0.678188683
6238-P3,6238,2006,P3,TRUE,1,30.83645286,NA,0.655582583
6239-10,6239,2006,10,FALSE,7,29.58368579,NA,0.709748433
6239-2,6239,2006,2,FALSE,1,29.79546154,NA,0.709455517
6239-3,6239,2006,3,FALSE,1,31.1969536,NA,0.712298417
6240-3,6240,2006,3,FALSE,2,33.35966,NA,0.746639417
6241-1,6241,2006,1,FALSE,2,31.9799156,NA,0.676881883
6241-2,6241,2006,2,FALSE,1,30.3914528,NA,0.642869767
6241-3,6241,2006,3,FALSE,2,30.81706199,NA,0.694049083
6241-4,6241,2006,4,FALSE,2,30.49380522,NA,0.714454567
6241-6,6241,2006,6,FALSE,2,30.74457603,NA,0.68959075
6241-7,6241,2006,7,FALSE,4,29.76306784,NA,0.699920483
6241-8,6241,2006,8,FALSE,5,31.20123034,NA,0.730192817
6241-9,6241,2006,9,FALSE,6,30.06203792,NA,0.720448367
6242-10,6242,2006,10,FALSE,7,31.48985509,NA,0.716536833
6242-2,6242,2006,2,FALSE,1,31.081392,NA,0.686112517
6242-3,6242,2006,3,FALSE,2,30.90166477,NA,0.688933383
6242-4,6242,2006,4,FALSE,2,30.5352541,NA,0.693860633
6242-5,6242,2006,5,FALSE,5,32.56220724,NA,0.6919486
6242-6,6242,2006,6,FALSE,4,31.57081628,NA,0.681377667
6242-7,6242,2006,7*,FALSE,3,32.66907278,NA,0.777600433
6242-9,6242,2006,9,FALSE,7,NA,NA,0.7517945
6243-1,6243,2006,1,FALSE,1,32.37229118,NA,0.73308885
6243-2,6243,2006,2,FALSE,2,29.9577216,NA,0.710273783
6243-3,6243,2006,3,FALSE,2,31.18342496,NA,0.7334094
