,Nest,Egg.Number,Egg.ID,Chick.ID,Egg.Volume,True.Lay.Seq
3493,8113.1,8,8113-8,8113-8,30.5923456,NA
3494,8113.1,9,8113-9,8113-9,31.30881037,NA
3495,8113.1,10,8113-10,8113-10,30.94171522,NA
3496,8114,1,,NA,33.33820928,NA
3497,8114,2,,NA,30.7139833,NA
3498,8114,3,,NA,31.19102169,NA
3499,8114,4,,NA,32.7454844,NA
3500,8114.1,1,8114-1,8114-1,29.10533366,NA
3501,8114.1,2,8114-2,8114-2,32.30490419,NA
3502,8114.1,3,8114-3,8114-3,29.638011,NA
3503,8114.1,4,8114-4,8114-4,29.2249217,NA
3504,8114.1,5,8114-5,8114-5,30.825184,NA
3505,8114.1,6,8114-6,8114-6,33.06604134,NA
3506,8114.1,7,8114-7,8114-7,32.59531328,NA
3507,8114.1,8,8114-8,8114-8,29.23910104,NA
3508,8114.1,9,8114-9,8114-9,30.30112501,NA
3509,8115,1,,NA,31.93573741,NA
3510,8115,2,,NA,32.49841091,NA
3511,8115,3,,NA,32.16115328,NA
3512,8115,4,,NA,32.6374,NA
3513,8115.1,1,8115-1,NA,NA,NA
3514,8115.1,2,8115-2,NA,NA,NA
3515,8115.1,3,8115-3,NA,NA,NA
3516,8115.1,4,8115-4,NA,NA,NA
3517,8116,1,8116-1,8116-1,25.44660838,NA
3518,8116,2,8116-2,8116-2,26.55348269,NA
3519,8116,3,8116-3,8116-3,26.83830237,NA
3520,8116,4,8116-4,8116-4,26.25062554,NA
3521,8116,5,8116-5,8116-5,22.39606998,NA
3522,8116,6,8116-6,8116-6,27.80479184,NA
3523,8116,7,8116-7,8116-7,27.86422834,NA
3524,8116,8,8116-8,8116-8,26.16721,NA
3525,8116,9,8116-9,8116-9,26.30620016,NA
3526,8117,1,,NA,NA,NA
3527,8118,1,8118-1,8118-1,30.97291418,NA
3528,8118,2,8118-2,8118-2,32.2414761,NA
3529,8118,3,8118-3,8118-3,32.1075104,NA
3530,8118,4,8118-4,8118-4,30.10163546,NA
3531,8118,5,8118-5,8118-5,31.5971312,NA
3532,8118,6,8118-6,8118-6,28.5401624,NA
3533,8118,7,8118-7,8118-7,31.9161182,NA
3534,8118,8,8118-8,8118-8,32.41091588,NA
3535,8119,1,8119-1,8119-1,30.825184,NA
3536,8119,2,8119-2,8119-2,30.87938861,NA
3537,8119,3,8119-3,8119-3,28.28028387,NA
3538,8119,4,8119-4,8119-4,27.129665,NA
3539,8119,5,8119-5,8119-5,31.7476593,NA
3540,8119,6,8119-6,8119-6,29.2770954,NA
3541,8119,7,8119-7,8119-7,31.14371379,NA
3542,8119,8,8119-8,8119-8,26.42256576,NA
3543,8120,1,8120-1,8120-1,30.4801474,NA
3544,8120,2,8120-2,8120-2,31.32442566,NA
3545,8120,3,8120-3,8120-3,33.51040464,NA
3546,8120,4,8120-4,8120-4,33.06123021,NA
3547,8120,5,8120-5,8120-5,32.2414761,NA
3548,8120,6,8120-6,8120-6,32.43176038,NA
3549,8120,7,8120-7,8120-7,33.56898944,NA
3550,8120,8,8120-8,8120-8,30.5831264,NA
3551,8120,9,8120-9,8120-9,30.239537,NA
3552,8120,10,8120-10,8120-10,27.19392443,NA
3553,8120,11,8120-11,8120-11,25.4075774,NA
3554,8120,12,8120-12,8120-12,30.29614557,NA
3555,8120,P1,8120-P1,8120-P1,32.02368054,NA
3556,8120,P2,8120-P2,8120-P2,32.3091,NA
3557,8120,P3,8120-P3,8120-P3,31.93153195,NA
3558,8121,1,8121-1,8121-1,28.261965,NA
3559,8121,2,8121-2,8121-2,26.31780992,NA
3560,8121,3,8121-3,8121-3,27.41622829,NA
3561,8121,4,8121-4,8121-4,29.2165065,NA
3562,8121,5,8121-5,8121-5,29.2989776,NA
3563,8121,6,8121-6,8121-6,29.2406072,NA
3564,8121,7,8121-7,8121-7,28.88473,NA
3565,8121,8,8121-8,8121-8,27.80904822,NA
3566,8122,1,8122-1,NA,35.8598856,NA
3567,8123,1,,NA,29.0966376,NA
3568,8123,2,,NA,30.2675296,NA
3569,8123,3,,NA,28.32801146,NA
3570,8123,4,,NA,29.78448426,NA
3571,8123,5,,NA,29.26783386,NA
3572,8123,6,,NA,28.16141086,NA
3573,8123,7,,NA,27.80479184,NA
3574,8123,8,,NA,28.11346995,NA
3575,8123,9,,NA,27.50000402,NA
3576,8123,10,,NA,26.28044,NA
3577,8123.1,1,8123-1,8123-1,47.05687414,NA
3578,8123.1,2,8123-2,8123-2,46.33437884,NA
3579,8123.1,3,8123-3,8123-3,24.37877418,NA
3580,8123.1,4,8123-4,8123-4,27.833433,NA
3581,8123.1,5,8123-5,8123-5,28.48117453,NA
3582,8123.1,6,8123-6,8123-6,28.2483104,NA
3583,8123.1,7,8123-7,8123-7,29.67880006,NA
3584,8123.1,8,8123-8,8123-8,28.30614051,NA
3585,8123.1,9,8123-9,8123-9,28.2545012,NA
3586,8123.1,10,8123-10,8123-10,26.6723096,NA
3587,8123.1,11,8123-11,8123-11,27.74535534,NA
3588,8123.1,12,8123-12,8123-12,28.57330382,NA
3589,8124,1,8124-1,8124-1,28.5985328,NA
3590,8124,2,8124-2,8124-2,28.23163008,NA
3591,8124,3,8124-3,8124-3,29.31779442,NA
3592,8124,4,8124-4,8124-4,29.1769111,NA
3593,8124,5,8124-5,8124-5,28.06460712,NA
3594,8124,6,8124-6,8124-6,28.6369029,NA
3595,8124,7,8124-7,8124-7,27.69276141,NA
3596,8124,8,8124-8,8124-8,28.23163008,NA
3597,8124,9,8124-9,8124-9,27.98310135,NA
3598,8124,10,8124-10,8124-10,28.3582306,NA
3599,8124,11,8124-11,8124-11,28.46795034,NA
3600,8125,1,,NA,NA,NA
3601,8125,2,,NA,NA,NA
3602,8125,3,,NA,NA,NA
3603,8125,4,,NA,NA,NA
3604,8125.1,1,,NA,NA,NA
3605,8125.1,2,,NA,NA,NA
3606,8126,1,8126-1,8126-1,30.361008,NA
3607,8126,2,8126-2,8126-2,33.319661,NA
3608,8126,3,8126-3,8126-3,29.29782574,NA
3609,8126,4,8126-4,8126-4,28.31857678,NA
3610,8126,5,8126-5,8126-5,32.56220724,NA
3611,8126,6,8126-6,8126-6,32.8767701,NA
3612,8126,7,8126-7,8126-7,31.5067616,NA
3613,8126,8,8126-8,8126-8,30.6606052,NA
3614,8126,9,8126-9,8126-9,30.7809104,NA
3615,8127,1,8127-1,NA,29.86605327,NA
3616,8127,2,8127-2,NA,28.82682592,NA
3617,8127,3,8127-3,NA,30.89023296,NA
3618,8127,4,8127-4,NA,29.733955,NA
3619,8128,1,8128-1,8128-1,27.8523136,NA
3620,8128,2,8128-2,8128-2,31.754608,NA
3621,8128,3,8128-3,8128-3,29.70889861,NA
3622,8128,4,8128-4,8128-4,30.7197721,NA
3623,8128,5,8128-5,8128-5,30.7197721,NA
3624,8128,6,8128-6,8128-6,29.8243112,NA
3625,8128,7,8128-7,8128-7,26.69017984,NA
3626,8128,8,8128-8,8128-8,28.53440469,NA
3627,8128,9,8128-9,8128-9,31.08320154,NA
3628,8129,1,8129-1,8129-1,30.93265414,NA
3629,8129,2,8129-2,8129-2,28.58611046,NA
3630,8129,3,8129-3,8129-3,32.90004,NA
3631,8129,4,8129-4,8129-4,32.83438,NA
3632,8129,5,8129-5,8129-5,35.3194904,NA
3633,8129,6,8129-6,8129-6,32.50608,NA
3634,8129,7,8129-7,8129-7,33.04969549,NA
3635,8129,8,8129-8,8129-8,31.8730447,NA
3636,8129,9,8129-9,8129-9,34.08192,NA
3637,8130,1,8130-1,8130-1,33.13856858,NA
3638,8130,2,8130-2,8130-2,30.16287024,NA
3639,8130,3,8130-3,8130-3,29.5778584,NA
3640,8130,4,8130-4,8130-4,29.4575532,NA
3641,8130,5,8130-5,8130-5,26.88572818,NA
3642,8130,6,8130-6,8130-6,29.9179311,NA
3643,8130,7,8130-7,8130-7,30.7632224,NA
3644,8130,8,8130-8,8130-8,26.2057216,NA
3645,8130,9,8130-9,8130-9,25.6948793,NA
3646,8130,10,8130-10,8130-10,28.82802817,NA
3647,8130,11,8130-11,8130-11,29.68303232,NA
3648,8131,1,8131-1,8131-1,30.06124678,NA
3649,8131,2,8131-2,8131-2,31.26509635,NA
3650,8131,3,8131-3,8131-3,28.37632864,NA
3651,8131,4,8131-4,8131-4,28.71836471,NA
3652,8131,5,8131-5,8131-5,30.77207283,NA
3653,8131,6,8131-6,8131-6,30.46205847,NA
3654,8131,7,8131-7,8131-7,31.6306848,NA
3655,8131,8,8131-8,8131-8,29.57948355,NA
3656,8131,9,8131-9,8131-9,31.38602331,NA
3657,8131,10,8131-10,8131-10,28.83519181,NA
3658,8131,11,8131-11,8131-11,32.1146199,NA
3659,8132,1,8132-1,8132-1,29.64955162,NA
3660,8132,2,8132-2,8132-2,29.58483712,NA
3661,8132,3,8132-3,8132-3,28.89285683,NA
3662,8132,4,8132-4,8132-4,28.09212,NA
3663,8132,5,8132-5,8132-5,27.2485632,NA
3664,8132,6,8132-6,8132-6,29.35417702,NA
3665,8132,7,8132-7,8132-7,27.17188518,NA
3666,8133,1,8133-1,NA,26.26394782,NA
3667,8133,2,8133-2,NA,27.2485632,NA
3668,8133,3,8133-3,NA,25.87950986,NA
3669,8133,4,8133-4,NA,26.46494835,NA
3670,8133,5,8133-5,NA,26.64098254,NA
3671,8133,6,8133-6,NA,24.40410339,NA
3672,8133,7,8133-7,NA,27.588146,NA
3673,8133,8,8133-8,NA,25.3946464,NA
3674,8133,9,8133-9,NA,26.09501616,NA
3675,8134,1,8134-1,8134-1,24.90931126,NA
3676,8134,2,8134-2,8134-2,27.18628,NA
3677,8134,3,8134-3,8134-3,26.47292403,NA
3678,8134,4,8134-4,8134-4,27.93622976,NA
3679,8134,5,8134-5,8134-5,27.51618157,NA
3680,8134,6,8134-6,8134-6,25.12612112,NA
3681,8134,7,8134-7,8134-7,26.6982386,NA
3682,8134,8,8134-8,8134-8,24.56243994,NA
3683,8134,9,8134-9,8134-9,26.59052618,NA
3684,8134,10,8134-10,8134-10,27.22057114,NA
3685,8135,1,8135-1,8135-1,27.44198684,NA
3686,8135,2,8135-2,8135-2,28.48920166,NA
3687,8135,3,8135-3,8135-3,28.57746639,NA
3688,8135,4,8135-4,8135-4,26.5228803,NA
3689,8135,5,8135-5,8135-5,24.96351373,NA
3690,8135,6,8135-6,8135-6,27.86365322,NA
3691,8135,7,8135-7,8135-7,28.5401624,NA
3692,8135,8,8135-8,8135-8,28.04253786,NA
3693,8135,9,8135-9,8135-9,28.31224448,NA
3694,8135,10,8135-10,8135-10,27.41274,NA
3695,8135,11,8135-11,8135-11,23.54858522,NA
3696,8136,1,8136-1,8136-1,33.62895069,NA
3697,8136,2,8136-2,8136-2,32.76872,NA
3698,8136,3,8136-3,8136-3,34.00551802,NA
3699,8136,4,8136-4,8136-4,35.87899239,NA
3700,8136,5,8136-5,8136-5,35.98997655,NA
3701,8136,6,8136-6,8136-6,36.49690659,NA
3702,8136,7,8136-7,8136-7,35.4185893,NA
3703,8136,8,8136-8,8136-8,36.83751476,NA
3704,8137,1,8137-1,8137-1,31.38602331,NA
3705,8137,2,8137-2,8137-2,34.4063683,NA
3706,8137,3,8137-3,8137-3,33.24443072,NA
3707,8137,4,8137-4,8137-4,35.06143963,NA
3708,8137,5,8137-5,8137-5,34.0360518,NA
3709,8137,6,8137-6,8137-6,34.15752602,NA
3710,8137,7,8137-7,8137-7,33.76372467,NA
3711,8137,8,8137-8,8137-8,34.60004762,NA
3712,8137,9,8137-9,8137-9,32.48372022,NA
3713,8138,1,8138-1,8138-1,28.46795034,NA
3714,8138,2,8138-2,8138-2,27.00035607,NA
3715,8138,3,8138-3,8138-3,28.11346995,NA
3716,8138,4,8138-4,8138-4,27.7813472,NA
3717,8138,5,8138-5,8138-5,27.63080946,NA
3718,8138,6,8138-6,8138-6,27.92366485,NA
3719,8138,7,8138-7,8138-7,27.73955635,NA
3720,8138,8,8138-8,8138-8,28.60219904,NA
3721,8138,9,8138-9,8138-9,27.50000402,NA
3722,8138,10,8138-10,8138-10,26.93224602,NA
3723,8139,1,8139-1,NA,29.12165165,NA
3724,8139,2,8139-2,NA,30.04040067,NA
3725,8139,3,8139-3,NA,30.29614557,NA
3726,8139,4,8139-4,NA,27.51102954,NA
3727,8139,5,8139-5,NA,28.31620659,NA
3728,8139,6,8139-6,NA,31.45703581,NA
3729,8139,7,8139-7,NA,28.88473,NA
3730,8139,8,,NA,NA,NA
3731,8139,9,,NA,NA,NA
3732,8140,1,8140-1,8140-1,29.5271721,NA
3733,8140,2,8140-2,8140-2,29.88587187,NA
3734,8140,3,8140-3,8140-3,32.1883392,NA
3735,8140,4,8140-4,8140-4,30.84115251,NA
3736,8140,5,8140-5,8140-5,31.3828384,NA
3737,8140,6,8140-6,8140-6,30.1228155,NA
3738,8140,7,8140-7,8140-7,28.09116378,NA
3739,8140,8,8140-8,8140-8,29.357348,NA
3740,8140,9,8140-9,8140-9,29.1238664,NA
3741,8140,10,8140-10,8140-10,32.29344666,NA
3742,8141,1,8141-1,8141-1,28.83519181,NA
3743,8141,2,8141-2,8141-2,31.05803955,NA
3744,8141,3,8141-3,8141-3,28.81521241,NA
3745,8141,4,8141-4,8141-4,28.58611046,NA
3746,8141,5,8141-5,8141-5,24.0983036,NA
3747,8141,6,8141-6,8141-6,26.789975,NA
3748,8141,7,8141-7,8141-7,29.7519319,NA
3749,8141,8,8141-8,8141-8,NA,NA
3750,8141,P1,8141-P1,8141-P1,32.681687,NA
3751,8142,1,8142-1,8142-1,29.33765,NA
3752,8142,2,8142-2,8142-2,29.47395373,NA
3753,8142,3,8142-3,8142-3,30.83605354,NA
3754,8142,4,8142-4,8142-4,31.545635,NA
3755,8142,5,8142-5,8142-5,28.41036786,NA
3756,8142,6,8142-6,8142-6,31.8672752,NA
3757,8142,7,8142-7,8142-7,31.05956662,NA
3758,8142,8,8142-8,8142-8,30.02828278,NA
3759,8142,9,8142-9,8142-9,29.52216961,NA
3760,8142,10,8142-10,8142-10,29.22442,NA
3761,8143,1,8143-1,8143-1,31.1505494,NA
3762,8143,2,8143-2,8143-2,31.23721363,NA
3763,8143,3,8143-3,8143-3,27.94715773,NA
3764,8143,4,8143-4,8143-4,30.34657459,NA
3765,8143,5,8143-5,8143-5,28.773644,NA
3766,8143,6,8143-6,8143-6,32.57174,NA
3767,8143,7,8143-7,8143-7,30.79579458,NA
3768,8143,8,8143-8,8143-8,30.66967486,NA
3769,8144,1,8144-1,NA,NA,NA
3770,8145,1,8145-1,8145-1,27.91786426,NA
3771,8145,2,8145-2,8145-2,29.2405193,NA
3772,8145,3,8145-3,8145-3,27.95412358,NA
3773,8145,4,8145-4,8145-4,27.63714819,NA
3774,8145,5,8145-5,8145-5,28.251312,NA
3775,8145,6,8145-6,8145-6,27.02320736,NA
3776,8145,7,8145-7,8145-7,28.14457028,NA
3777,8145,8,8145-8,8145-8,27.75114038,NA
3778,8145,9,8145-9,8145-9,27.41622829,NA
3779,8145,10,8145-10,8145-10,27.86496856,NA
3780,8146,1,8146-1,8146-1,35.19879714,NA
3781,8146,2,8146-2,8146-2,32.49997174,NA
3782,8146,3,8146-3,8146-3,34.40080998,NA
3783,8146,4,8146-4,8146-4,36.59242394,NA
3784,8146,5,8146-5,8146-5,35.44820544,NA
3785,8146,6,8146-6,8146-6,33.50736874,NA
3786,8146,7,8146-7,8146-7,36.45347612,NA
3787,8146,8,8146-8,8146-8,33.3149769,NA
3788,8146,9,8146-9,8146-9,34.6439964,NA
3789,8147,1,8147-1,8147-1,32.06359431,NA
3790,8147,2,8147-2,8147-2,30.98497418,NA
3791,8147,3,8147-3,8147-3,29.76771174,NA
3792,8147,4,8147-4,8147-4,32.98478374,NA
3793,8147,5,8147-5,8147-5,32.21729821,NA
3794,8147,6,8147-6,8147-6,33.42532,NA
3795,8147,7,8147-7,8147-7,30.04040067,NA
3796,8147,8,8147-8,8147-8,29.8786214,NA
3797,8147,9,8147-9,8147-9,31.73405133,NA
3798,8147,10,8147-10,8147-10,31.48945309,NA
3799,8148,1,8148-1,NA,31.45703581,NA
3800,8148,2,8148-2,NA,32.54125875,NA
3801,8148,3,8148-3,NA,32.62340343,NA
3802,8148,4,8148-4,NA,30.02149274,NA
3803,8148,5,8148-5,NA,32.62340343,NA
3804,8148,6,8148-6,NA,30.62285472,NA
3805,8148,7,8148-7,NA,29.94448937,NA
3806,8148,8,8148-8,NA,32.70306,NA
3807,8148,9,8148-9,NA,31.2143468,NA
3808,8148,10,8148-10,NA,31.83006286,NA
3809,8149,1,8149-1,8149-1,31.99681729,NA
3810,8149,2,8149-2,8149-2,31.48033894,NA
3811,8149,3,8149-3,8149-3,31.56498138,NA
3812,8149,4,8149-4,8149-4,31.405739,NA
3813,8149,5,8149-5,8149-5,32.07601933,NA
3814,8149,6,8149-6,8149-6,31.7476593,NA
3815,8149,7,8149-7,8149-7,31.45703581,NA
3816,8149,8,8149-8,8149-8,31.71370691,NA
3817,8149,9,8149-9,8149-9,30.0590792,NA
3818,8149,10,8149-10,8149-10,30.11500544,NA
3819,8150,1,8150-1,8150-1,32.57174,NA
3820,8150,2,8150-2,8150-2,32.4824156,NA
3821,8150,3,8150-3,8150-3,32.97397798,NA
3822,8150,4,8150-4,8150-4,32.9552614,NA
3823,8150,5,8150-5,8150-5,31.36199014,NA
3824,8150,6,8150-6,8150-6,29.42802925,NA
3825,8150,7,8150-7,8150-7,32.70530048,NA
3826,8150,8,8150-8,8150-8,29.585952,NA
3827,8151,1,8151-1,8151-1,32.8730792,NA
3828,8151,2,8151-2,8151-2,32.0024544,NA
3829,8151,3,8151-3,8151-3,33.43916595,NA
3830,8151,4,8151-4,8151-4,33.12084734,NA
3831,8151,5,8151-5,8151-5,32.93918515,NA
3832,8151,6,8151-6,8151-6,31.51003549,NA
3833,8151,7,8151-7,8151-7,31.48033894,NA
3834,8151,8,8151-8,8151-8,32.21729821,NA
3835,8152,1,8152-1,NA,NA,NA
3836,8152,2,8152-2,NA,NA,NA
3837,8152,3,8152-3,NA,NA,NA
3838,8152,4,8152-4,NA,NA,NA
3839,8152,5,8152-5,NA,NA,NA
3840,8152,6,8152-6,NA,NA,NA
3841,8152,7,8152-7,NA,NA,NA
3842,8152,8,8152-8,NA,NA,NA
3843,8152,9,8152-9,NA,NA,NA
3844,8153,1,8153-1,NA,26.98991104,NA
3845,8153,2,8153-2,NA,28.5985328,NA
3846,8153,3,8153-3,NA,28.57746639,NA
3847,8153,4,8153-4,NA,28.6369029,NA
3848,8153,5,8153-5,NA,26.85840237,NA
3849,8153,6,8153-6,NA,27.86496856,NA
3850,8154,1,8154-1,NA,26.95549502,NA
3851,8154,2,8154-2,NA,30.24035226,NA
3852,8154,3,8154-3,NA,30.78064026,NA
3853,8154,4,8154-4,NA,29.45088,NA
3854,8154,5,8154-5,NA,27.96852805,NA
3855,8154,6,8154-6,NA,30.18127219,NA
3856,8154,7,8154-7,NA,29.0658519,NA
3857,8155,1,8155-1,NA,29.35014094,NA
3858,8155,2,8155-2,NA,26.4801536,NA
3859,8155,3,8155-3,NA,31.44762097,NA
3860,8155,4,8155-4,NA,30.205568,NA
3861,8155,5,8155-5,NA,29.00845059,NA
3862,8155,6,8155-6,NA,29.70327382,NA
3863,8156,1,8156-1,8156-1,31.4745346,NA
3864,8156,2,8156-2,8156-2,30.2573858,NA
3865,8156,3,8156-3,8156-3,30.27520512,NA
3866,8156,4,8156-4,8156-4,31.27867859,NA
3867,8156,5,8156-5,8156-5,31.31374907,NA
3868,8156,6,8156-6,8156-6,30.10213608,NA
3869,8156,7,8156-7,8156-7,31.10234317,NA
3870,8156,8,8156-8,8156-8,32.3091,NA
3871,8156,9,8156-9,8156-9,27.94715773,NA
3872,8156,10,8156-10,8156-10,31.36199014,NA
3873,8157,1,8157-1,8157-1,27.356125,NA
3874,8157,2,8157-2,8157-2,27.68189133,NA
3875,8157,3,8157-3,8157-3,27.41274,NA
3876,8157,4,8157-4,8157-4,28.18994,NA
3877,8157,5,8157-5,8157-5,27.67405554,NA
3878,8157,6,8157-6,8157-6,26.39367,NA
3879,8157,7,8157-7,8157-7,26.43955482,NA
3880,8157,8,8157-8,8157-8,29.05875098,NA
3881,8158,1,8158-1,8158-1,NA,NA
3882,8158,2,8158-2,8158-2,NA,NA
3883,8158,3,8158-3,8158-3,NA,NA
3884,8158,4,8158-4,8158-4,NA,NA
3885,8158,5,8158-5,8158-5,NA,NA
3886,8158,6,8158-6,8158-6,NA,NA
3887,8158,7,8158-7,8158-7,NA,NA
3888,8158,8,8158-8,8158-8,NA,NA
3889,8158,9,8158-9,8158-9,NA,NA
3890,8159,1,8159-1,8159-1,NA,NA
3891,8159,2,8159-2,8159-2,NA,NA
3892,8159,3,8159-3,8159-3,NA,NA
3893,8159,4,8159-4,8159-4,NA,NA
3894,8159,5,8159-5,8159-5,NA,NA
3895,8159,6,8159-6,8159-6,NA,NA
3896,8160,1,8160-1,NA,25.83305098,NA
3897,8160,2,8160-2,NA,25.72676915,NA
3898,8160,3,8160-3,NA,29.58788696,NA
3899,8160,4,8160-4,NA,29.1685077,NA
3900,8160,5,8160-5,NA,28.93408542,NA
3901,8160,6,8160-6,NA,25.0891666,NA
3902,8160,7,8160-7,NA,23.3895776,NA
3903,8160,8,8160-8,NA,NA,NA
3904,8161,1,8161-1,8161-1,29.42805283,NA
3905,8161,2,8161-2,8161-2,28.70906458,NA
3906,8161,3,8161-3,8161-3,31.7885234,NA
3907,8161,4,8161-4,8161-4,29.24434848,NA
3908,8161,5,8161-5,8161-5,30.205568,NA
3909,8161,6,8161-6,8161-6,30.54355513,NA
3910,8161,7,8161-7,8161-7,28.28028387,NA
3911,8161,8,8161-8,8161-8,30.19379583,NA
3912,8161,9,8161-9,8161-9,31.76552364,NA
3913,8161,10,8161-10,8161-10,27.71225894,NA
3914,8162,1,8162-1,8162-1,31.13833021,NA
3915,8162,2,8162-2,8162-2,27.3034496,NA
3916,8162,3,8162-3,8162-3,29.7434631,NA
3917,8162,4,8162-4,8162-4,30.58976905,NA
3918,8162,5,8162-5,8162-5,30.76594314,NA
3919,8162,6,8162-6,8162-6,30.16879411,NA
3920,8162,7,8162-7,8162-7,25.89937455,NA
3921,8163,1,8163-1,8163-1,30.24035226,NA
3922,8163,2,8163-2,8163-2,29.394265,NA
3923,8163,3,8163-3,8163-3,27.7974272,NA
3924,8163,4,8163-4,8163-4,30.1192318,NA
3925,8163,5,8163-5,8163-5,31.13833021,NA
3926,8163,6,8163-6,8163-6,26.63472099,NA
3927,8163,7,8163-7,8163-7,30.54039005,NA
3928,8163,8,8163-8,8163-8,30.65997808,NA
3929,8163,9,8163-9,8163-9,29.8826816,NA
3930,8164,1,8164-1,8164-1,28.43329258,NA
3931,8164,2,8164-2,8164-2,27.64102669,NA
3932,8164,3,8164-3,8164-3,26.3723506,NA
3933,8164,4,8164-4,8164-4,28.08932101,NA
3934,8164,5,8164-5,8164-5,25.7219757,NA
3935,8164,6,8164-6,8164-6,27.46490566,NA
3936,8165,1,8165-1,8165-1,27.40794173,NA
3937,8165,2,8165-2,8165-2,27.36168546,NA
3938,8165,3,8165-3,8165-3,24.09990195,NA
3939,8165,4,8165-4,8165-4,27.74543734,NA
3940,8165,5,8165-5,8165-5,26.86392853,NA
3941,8165,6,8165-6,8165-6,26.6448128,NA
3942,8166,1,8166-1,8166-1,NA,NA
3943,8166,2,8166-2,8166-2,NA,NA
3944,8166,3,8166-3,8166-3,NA,NA
3945,8166,4,8166-4,8166-4,NA,NA
3946,8166,5,8166-5,8166-5,NA,NA
3947,8166,6,8166-6,8166-6,NA,NA
3948,8167,1,8167-1,8167-1,NA,NA
3949,8167,2,8167-2,8167-2,NA,NA
3950,8167,3,8167-3,8167-3,NA,NA
3951,8167,4,8167-4,8167-4,NA,NA
3952,8167,5,8167-5,8167-5,NA,NA
3953,8167,6,8167-6,8167-6,NA,NA
3954,8167,7,8167-7,8167-7,NA,NA
3955,8168,1,8168-1,8168-1,32.56266445,NA
3956,8168,2,8168-2,8168-2,30.31310246,NA
3957,8168,3,8168-3,8168-3,33.106668,NA
3958,8168,4,8168-4,8168-4,32.4651832,NA
3959,8168,5,8168-5,8168-5,32.41447117,NA
3960,8168,6,8168-6,8168-6,33.8954113,NA
3961,8168,7,8168-7,8168-7,33.1282688,NA
3962,8168,8,8168-8,8168-8,32.9318784,NA
3963,8168,9,8168-9,8168-9,33.8271785,NA
3964,8168,10,8168-10,8168-10,32.48318958,NA
3965,8168,11,8168-11,8168-11,33.62844042,NA
3966,8168,P1,8168-P1,8168-P1,28.456064,NA
3967,8168,P2,8168-P2,8168-P2,26.81307392,NA
3968,8201,1,,NA,32.28183743,NA
3969,8201,2,,NA,34.53363507,NA
3970,8201,3,,NA,34.15123338,NA
3971,8201.1,1,,NA,35.251941,NA
3972,8202,1,,NA,28.79697769,NA
3973,8202.1,1,8202-1,8202-1,32.31290078,NA
3974,8202.1,2,8202-2,8202-2,31.24611766,NA
3975,8202.1,3,8202-3,8202-3,31.627308,NA
3976,8202.1,4,8202-4,8202-4,31.57009482,NA
3977,8202.1,5,8202-5,8202-5,30.59910349,NA
3978,8202.1,6,8202-6,8202-6,31.43730029,NA
3979,8202.1,7,8202-7,8202-7,31.99620571,NA
3980,8202.1,8,8202-8,8202-8,32.12381552,NA
3981,8202.1,9,8202-9,8202-9,31.50922184,NA
3982,8202.1,10,8202-10,8202-10,31.02268928,NA
3983,8203,1,8203-1,NA,30.23088918,NA
3984,8204,1,,NA,29.93672541,NA
3985,8204,2,,NA,NA,NA
3986,8204.1,1,,NA,28.5270304,NA
3987,8205,1,8205-1,NA,31.03634227,NA
3988,8205,2,8205-2,NA,30.87938861,NA
3989,8205,3,8205-3,NA,27.00035607,NA
3990,8205,4,8205-4,NA,26.46695996,NA
3991,8205,5,8205-5,NA,26.8643584,NA
3992,8205,6,8205-6,NA,25.317985,NA
3993,8205,7,8205-7,NA,27.41863546,NA
3994,8206,1,,NA,28.43320467,NA
3995,8206.1,1,8206-1,8206-1,29.16512768,NA
3996,8206.1,2,8206-2,8206-2,30.16148736,NA
3997,8206.1,3,8206-3,8206-3,30.10382234,NA
3998,8206.1,4,8206-4,8206-4,29.87870823,NA
3999,8206.1,5,8206-5,8206-5,25.5470848,NA
4000,8206.1,6,8206-6,8206-6,28.54431318,NA
4001,8206.1,7,8206-7,8206-7,28.95043342,NA
4002,8206.1,8,8206-8,8206-8,28.24078121,NA
4003,8207,1,8207-1,8207-1,33.7662428,NA
4004,8207,2,8207-2,8207-2,29.82563298,NA
4005,8207,3,8207-3,8207-3,30.48059603,NA
4006,8207,4,8207-4,8207-4,33.99571941,NA
4007,8207,5,8207-5,8207-5,30.900492,NA
4008,8207,6,8207-6,8207-6,31.99991376,NA
4009,8207,7,8207-7,8207-7,33.638648,NA
4010,8207,8,8207-8,8207-8,29.94495194,NA
4011,8207,9,8207-9,8207-9,34.80258272,NA
4012,8207,10,8207-10,8207-10,28.99967091,NA
4013,8207,11,8207-11,8207-11,34.0214324,NA
4014,8208,1,8208-1,8208-1,33.24443072,NA
4015,8208,2,8208-2,8208-2,32.18311159,NA
4016,8208,3,8208-3,8208-3,31.67863268,NA
4017,8208,4,8208-4,8208-4,33.55664,NA
4018,8208,5,8208-5,8208-5,33.7800105,NA
4019,8208,6,8208-6,8208-6,29.05295842,NA
4020,8208,7,8208-7,8208-7,31.67863268,NA
4021,8208,8,8208-8,8208-8,29.5778584,NA
4022,8208,9,8208-9,8208-9,34.51887363,NA
4023,8209,1,8209-1,8209-1,27.58536684,NA
4024,8209,2,8209-2,8209-2,30.8311529,NA
4025,8209,3,8209-3,8209-3,31.00839309,NA
4026,8209,4,8209-4,8209-4,27.5294465,NA
